Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","4713","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","4928","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5120","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","5281","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","5416","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","5532","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","5641","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5752","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5865","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5979","","Official data"
"FBS","Food Balance Sheets","197","Sierra Leone","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","6092","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","5388","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","5388","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","5388","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","5387","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","5388","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","5391","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","5397","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","5406","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","5415","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","5425","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","5433","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","5440","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","5446","","Official data"
"FBS","Food Balance Sheets","199","Slovakia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","5450","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1990","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1990","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1990","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1991","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1995","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2000","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2009","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2020","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2032","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2044","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2054","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2062","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2068","","Official data"
"FBS","Food Balance Sheets","198","Slovenia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2072","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","412","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","424","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","435","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","446","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","458","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","469","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","481","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","492","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","504","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","515","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","526","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","538","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","550","","Official data"
"FBS","Food Balance Sheets","25","Solomon Islands","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","561","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","44846","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","45513","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","46188","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","46869","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","47553","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","48235","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","48919","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","49603","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","50267","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","50890","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","51452","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","51949","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","52386","","Official data"
"FBS","Food Balance Sheets","202","South Africa","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","52776","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","40283","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","40757","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","41347","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","42016","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","42710","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","43387","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","44038","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","44664","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","45243","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","45754","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","46182","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","46514","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","46755","","Official data"
"FBS","Food Balance Sheets","203","Spain","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","46927","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","18846","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","19037","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","19261","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","19502","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","19738","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","19951","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","20138","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","20302","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","20452","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","20602","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","20759","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","20926","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","21098","","Official data"
"FBS","Food Balance Sheets","38","Sri Lanka","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","21273","","Official data"
"FBS","Food Balance Sheets","276","Sudan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","37195","","Official data"
"FBS","Food Balance Sheets","276","Sudan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","37964","","Official data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","34188","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","35002","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","35816","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","36643","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","37504","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","38410","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","39369","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","40374","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","41415","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","42478","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","43552","S","Standardized data"
"FBS","Food Balance Sheets","206","Sudan (former)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","43552","S","Standardized data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","467","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","473","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","480","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","487","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","493","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","500","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","505","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","510","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","515","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","520","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","525","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","530","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","535","","Official data"
"FBS","Food Balance Sheets","207","Suriname","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","539","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1064","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1075","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1082","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1088","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1095","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1105","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1118","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1135","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1154","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1174","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1193","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1212","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1231","","Official data"
"FBS","Food Balance Sheets","209","Swaziland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1250","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","8872","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","8888","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","8911","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","8942","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","8981","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","9030","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","9090","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","9159","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","9235","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9310","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9382","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9449","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9511","","Official data"
"FBS","Food Balance Sheets","210","Sweden","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9571","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","7166","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","7201","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","7242","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","7289","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","7345","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","7409","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","7482","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","7565","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","7653","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","7743","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7831","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7915","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7997","","Official data"
"FBS","Food Balance Sheets","211","Switzerland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8078","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","6186","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","6289","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","6404","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","6530","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","6664","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","6806","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","6955","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","7111","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","7275","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","7447","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7627","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7815","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","8009","","Official data"
"FBS","Food Balance Sheets","208","Tajikistan","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8208","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","62343","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","63069","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","63798","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","64488","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","65087","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","65559","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","65884","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","66077","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","66185","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","66277","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","66402","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","66576","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","66785","","Official data"
"FBS","Food Balance Sheets","216","Thailand","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","67011","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","2052","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","2065","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","2074","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","2081","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","2086","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","2090","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","2094","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","2097","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","2099","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","2101","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","2102","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","2104","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","2106","","Official data"
"FBS","Food Balance Sheets","154","The former Yugoslav Republic of Macedonia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","2107","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","854","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","871","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","899","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","933","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","967","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","996","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1018","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1036","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1050","","Official data"
"FBS","Food Balance Sheets","176","Timor-Leste","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1064","","Official data"
